timestamp,meter_id,zone,type,consommation_kw,tension_v,courant_a,facteur_puissance,frequence_hz,statut,anomalies
2026-05-11 17:45:00,SM_0041,Zone C,industriel,1.699,225.86,8.411,0.894,59.96,ALERTE,consumption_drop
2026-05-11 17:45:00,SM_0042,Zone A,commercial,7.586,220.76,39.673,0.866,59.58,NORMAL,none
2026-05-11 17:45:00,SM_0043,Zone C,commercial,1.006,234.53,4.644,0.923,60.28,ALERTE,consumption_drop
2026-05-11 17:45:00,SM_0044,Zone D,commercial,8.746,226.08,43.367,0.892,60.34,NORMAL,none
2026-05-11 17:45:00,SM_0045,Zone B,commercial,9.289,234.41,45.992,0.862,60.4,NORMAL,none
2026-05-11 17:45:00,SM_0046,Zone C,commercial,7.419,232.39,35.454,0.9,60.45,NORMAL,none
2026-05-11 17:45:00,SM_0047,Zone C,commercial,23.882,257.08,202.119,0.46,59.95,ALERTE,combined
2026-05-11 17:45:00,SM_0048,Zone C,residentiel,3.514,238.47,17.268,0.853,59.51,NORMAL,none
2026-05-11 17:45:00,SM_0049,Zone D,industriel,39.497,239.65,171.836,0.959,59.38,ALERTE,frequency_deviation
2026-05-11 17:45:00,SM_0050,Zone B,residentiel,2.035,225.28,10.071,0.897,61.92,ALERTE,frequency_deviation
2026-05-11 17:45:00,SM_0051,Zone A,commercial,8.285,223.83,43.515,0.851,59.93,NORMAL,none
2026-05-11 17:45:00,SM_0052,Zone C,residentiel,2.746,221.15,12.839,0.967,59.83,NORMAL,none
2026-05-11 17:45:00,SM_0053,Zone B,residentiel,4.013,230.42,19.76,0.881,59.8,NORMAL,none
2026-05-11 17:45:00,SM_0054,Zone A,commercial,1.236,223.57,5.71,0.968,59.71,ALERTE,consumption_drop
2026-05-11 17:45:00,SM_0055,Zone A,industriel,38.848,222.4,198.236,0.881,59.5,NORMAL,none
2026-05-11 17:45:00,SM_0056,Zone D,residentiel,4.911,235.02,22.621,0.924,59.82,NORMAL,none
2026-05-11 17:45:00,SM_0057,Zone D,residentiel,2.559,260.98,10.199,0.961,59.53,ALERTE,voltage_high
2026-05-11 17:45:00,SM_0058,Zone A,industriel,33.18,229.93,164.527,0.877,59.69,NORMAL,none
2026-05-11 17:45:00,SM_0059,Zone C,industriel,10.761,222.86,50.462,0.957,59.92,NORMAL,none
2026-05-11 17:45:00,SM_0060,Zone A,commercial,9.249,226.43,45.207,0.903,61.92,ALERTE,frequency_deviation
2026-05-11 17:45:00,SM_0061,Zone C,residentiel,1.271,220.81,5.891,0.977,59.58,NORMAL,none
2026-05-11 17:45:00,SM_0062,Zone A,residentiel,4.342,235.59,37.801,0.488,59.91,ALERTE,power_factor_low
2026-05-11 17:45:00,SM_0063,Zone D,industriel,36.172,224.97,164.315,0.979,60.45,NORMAL,none
2026-05-11 17:45:00,SM_0064,Zone A,residentiel,1.845,228.93,9.363,0.861,59.63,NORMAL,none
2026-05-11 17:45:00,SM_0065,Zone D,residentiel,1.313,230.49,6.149,0.927,60.46,NORMAL,none
2026-05-11 17:45:00,SM_0066,Zone C,commercial,6.637,238.23,32.624,0.854,60.42,NORMAL,none
2026-05-11 17:45:00,SM_0067,Zone B,commercial,7.349,238.14,34.505,0.894,59.96,NORMAL,none
2026-05-11 17:45:00,SM_0068,Zone B,residentiel,4.49,227.21,59.917,0.33,60.38,ALERTE,power_factor_low
2026-05-11 17:45:00,SM_0069,Zone D,commercial,4.942,220.58,22.9,0.978,59.59,NORMAL,none
2026-05-11 17:45:00,SM_0070,Zone C,residentiel,4.527,235.35,20.524,0.937,60.44,NORMAL,none
2026-05-11 17:45:00,SM_0071,Zone D,commercial,3.564,225.04,16.499,0.96,59.52,NORMAL,none
2026-05-11 17:45:00,SM_0072,Zone B,commercial,8.716,233.47,38.409,0.972,60.11,NORMAL,none
2026-05-11 17:45:00,SM_0073,Zone A,commercial,9.304,254.03,41.806,0.876,60.37,ALERTE,voltage_high
2026-05-11 17:45:00,SM_0074,Zone B,residentiel,1.886,231.26,8.85,0.921,60.38,NORMAL,none
2026-05-11 17:45:00,SM_0075,Zone C,residentiel,1.064,225.3,8.478,0.557,60.33,ALERTE,power_factor_low
2026-05-11 17:45:00,SM_0076,Zone D,industriel,29.464,236.38,141.393,0.882,59.51,NORMAL,none
2026-05-11 17:45:00,SM_0077,Zone D,residentiel,2.428,224.49,11.134,0.972,59.94,NORMAL,none
2026-05-11 17:45:00,SM_0078,Zone A,industriel,26.556,233.81,116.304,0.977,58.45,ALERTE,frequency_deviation
2026-05-11 17:45:00,SM_0079,Zone C,industriel,34.615,229.42,163.503,0.923,59.66,NORMAL,none
2026-05-11 17:45:00,SM_0080,Zone C,residentiel,3.488,221.97,17.105,0.919,59.94,NORMAL,none
2026-05-11 17:45:00,SM_0081,Zone C,residentiel,4.065,222.03,20.152,0.908,60.11,NORMAL,none
2026-05-11 17:45:00,SM_0082,Zone B,residentiel,0.553,220.25,2.885,0.87,60.31,NORMAL,none
2026-05-11 17:45:00,SM_0083,Zone C,residentiel,4.268,226.3,20.158,0.936,60.4,NORMAL,none
2026-05-11 17:45:00,SM_0084,Zone A,residentiel,3.425,239.76,15.07,0.948,60.33,NORMAL,none
2026-05-11 17:45:00,SM_0085,Zone A,industriel,30.156,232.48,132.455,0.979,59.96,NORMAL,none
2026-05-11 17:45:00,SM_0086,Zone A,residentiel,2.88,224.01,14.854,0.866,60.17,NORMAL,none
2026-05-11 17:45:00,SM_0087,Zone A,industriel,39.736,225.29,204.108,0.864,59.67,NORMAL,none
2026-05-11 17:45:00,SM_0088,Zone A,industriel,14.069,260.29,62.829,0.86,60.44,ALERTE,voltage_high
2026-05-11 17:45:00,SM_0089,Zone D,residentiel,15.82,257.99,106.854,0.574,60.06,ALERTE,combined
2026-05-11 17:45:00,SM_0090,Zone A,residentiel,0.86,225.76,4.325,0.881,59.53,NORMAL,none
2026-05-11 17:45:00,SM_0091,Zone D,commercial,11.932,239.89,58.313,0.853,60.43,NORMAL,none
2026-05-11 17:45:00,SM_0092,Zone C,commercial,48.224,258.18,297.169,0.629,60.41,ALERTE,combined
2026-05-11 17:45:00,SM_0093,Zone B,residentiel,0.626,235.86,2.865,0.927,60.08,NORMAL,none
2026-05-11 17:45:00,SM_0094,Zone D,industriel,31.986,227.05,164.033,0.859,60.12,NORMAL,none
2026-05-11 17:45:00,SM_0095,Zone B,industriel,39.988,238.35,183.091,0.916,59.55,NORMAL,none
2026-05-11 17:45:00,SM_0096,Zone C,residentiel,3.458,232.2,16.087,0.926,60.35,NORMAL,none
2026-05-11 17:45:00,SM_0097,Zone D,commercial,19.898,261.44,167.149,0.455,59.75,ALERTE,combined
2026-05-11 17:45:00,SM_0098,Zone B,industriel,36.934,223.86,178.736,0.923,59.88,NORMAL,none
2026-05-11 17:45:00,SM_0099,Zone B,commercial,4.774,226.28,24.418,0.864,59.84,NORMAL,none
2026-05-11 17:45:00,SM_0100,Zone A,residentiel,0.603,233.61,2.653,0.973,60.03,NORMAL,none
2026-05-11 17:46:00,SM_0001,Zone C,commercial,6.314,224.12,30.268,0.931,59.54,NORMAL,none
2026-05-11 17:46:00,SM_0002,Zone C,commercial,9.07,199.32,53.019,0.858,59.82,ALERTE,voltage_low
2026-05-11 17:46:00,SM_0003,Zone C,commercial,10.282,229.07,47.97,0.936,58.38,ALERTE,frequency_deviation
2026-05-11 17:46:00,SM_0004,Zone D,residentiel,4.455,237.54,20.39,0.92,60.47,NORMAL,none
2026-05-11 17:46:00,SM_0005,Zone A,residentiel,1.768,191.64,10.036,0.919,59.93,ALERTE,voltage_low
2026-05-11 17:46:00,SM_0006,Zone C,commercial,3.602,230.54,18.105,0.863,60.25,NORMAL,none
2026-05-11 17:46:00,SM_0007,Zone C,industriel,31.901,227.67,152.176,0.921,59.51,NORMAL,none
2026-05-11 17:46:00,SM_0008,Zone B,industriel,28.134,230.67,137.048,0.89,59.55,NORMAL,none
2026-05-11 17:46:00,SM_0009,Zone A,industriel,35.619,226.09,164.488,0.958,60.31,NORMAL,none
2026-05-11 17:46:00,SM_0010,Zone B,residentiel,3.595,222.46,17.089,0.946,60.15,NORMAL,none
2026-05-11 17:46:00,SM_0011,Zone B,industriel,38.836,223.17,185.258,0.939,59.65,NORMAL,none
2026-05-11 17:46:00,SM_0012,Zone B,commercial,11.436,223.86,57.859,0.883,60.43,NORMAL,none
2026-05-11 17:46:00,SM_0013,Zone A,industriel,30.869,232.54,155.567,0.853,60.41,NORMAL,none
2026-05-11 17:46:00,SM_0014,Zone D,residentiel,3.194,232.44,14.861,0.925,59.53,NORMAL,none
2026-05-11 17:46:00,SM_0015,Zone C,residentiel,4.246,235.43,19.26,0.936,59.58,NORMAL,none
2026-05-11 17:46:00,SM_0016,Zone D,residentiel,4.112,236.83,20.298,0.855,60.5,NORMAL,none
2026-05-11 17:46:00,SM_0017,Zone B,residentiel,2.883,229.32,14.357,0.876,60.25,NORMAL,none
2026-05-11 17:46:00,SM_0018,Zone C,commercial,9.525,234.84,44.02,0.921,60.3,NORMAL,none
2026-05-11 17:46:00,SM_0019,Zone B,commercial,11.573,234.42,53.915,0.916,60.38,NORMAL,none
2026-05-11 17:46:00,SM_0020,Zone A,industriel,15.187,220.55,78.952,0.872,60.4,NORMAL,none
2026-05-11 17:46:00,SM_0021,Zone D,industriel,36.067,226.24,175.364,0.909,60.35,NORMAL,none
2026-05-11 17:46:00,SM_0022,Zone C,industriel,10.062,231.39,44.981,0.967,59.73,NORMAL,none
2026-05-11 17:46:00,SM_0023,Zone A,residentiel,4.195,228.66,18.757,0.978,59.65,NORMAL,none
2026-05-11 17:46:00,SM_0024,Zone A,commercial,7.686,236.49,34.744,0.935,59.61,NORMAL,none
2026-05-11 17:46:00,SM_0025,Zone C,residentiel,3.908,232.36,17.353,0.969,60.42,NORMAL,none
2026-05-11 17:46:00,SM_0026,Zone D,residentiel,3.115,227.37,14.676,0.934,59.9,NORMAL,none
2026-05-11 17:46:00,SM_0027,Zone B,commercial,0.923,229.95,4.641,0.865,60.44,ALERTE,consumption_drop
2026-05-11 17:46:00,SM_0028,Zone A,commercial,5.731,239.75,27.661,0.864,59.82,NORMAL,none
2026-05-11 17:46:00,SM_0029,Zone D,commercial,4.612,234.76,20.356,0.965,60.49,NORMAL,none
2026-05-11 17:46:00,SM_0030,Zone A,commercial,6.529,238.76,31.792,0.86,59.54,NORMAL,none
2026-05-11 17:46:00,SM_0031,Zone D,commercial,9.864,232.0,48.384,0.879,60.43,NORMAL,none
2026-05-11 17:46:00,SM_0032,Zone C,commercial,4.652,232.93,21.19,0.943,59.67,NORMAL,none
2026-05-11 17:46:00,SM_0033,Zone C,industriel,17.883,234.97,83.64,0.91,60.25,NORMAL,none
2026-05-11 17:46:00,SM_0034,Zone B,residentiel,2.867,228.57,13.544,0.926,60.36,NORMAL,none
2026-05-11 17:46:00,SM_0035,Zone D,industriel,32.95,223.1,170.536,0.866,59.63,NORMAL,none
2026-05-11 17:46:00,SM_0036,Zone C,residentiel,0.53,206.8,2.893,0.885,60.19,ALERTE,voltage_low
2026-05-11 17:46:00,SM_0037,Zone A,industriel,19.537,231.58,93.894,0.899,60.21,NORMAL,none
2026-05-11 17:46:00,SM_0038,Zone B,industriel,13.543,229.72,64.337,0.916,59.75,NORMAL,none
2026-05-11 17:46:00,SM_0039,Zone B,residentiel,8.363,239.45,37.867,0.922,59.94,ALERTE,consumption_spike
2026-05-11 17:46:00,SM_0040,Zone D,residentiel,2.756,238.94,13.368,0.863,59.76,NORMAL,none
2026-05-11 17:46:00,SM_0041,Zone B,residentiel,3.171,230.94,14.813,0.927,59.77,NORMAL,none
2026-05-11 17:46:00,SM_0042,Zone C,commercial,4.372,226.0,21.521,0.899,59.61,NORMAL,none
2026-05-11 17:46:00,SM_0043,Zone C,commercial,14.645,255.03,143.491,0.4,59.94,ALERTE,combined
2026-05-11 17:46:00,SM_0044,Zone D,residentiel,1.364,239.15,6.132,0.93,59.61,NORMAL,none
2026-05-11 17:46:00,SM_0045,Zone A,residentiel,2.188,237.65,10.308,0.893,60.16,NORMAL,none
2026-05-11 17:46:00,SM_0046,Zone A,commercial,5.255,233.9,24.984,0.899,59.56,NORMAL,none
2026-05-11 17:46:00,SM_0047,Zone C,commercial,4.289,239.33,19.694,0.91,59.87,NORMAL,none
2026-05-11 17:46:00,SM_0048,Zone D,industriel,16.718,237.5,204.913,0.344,60.29,ALERTE,power_factor_low
2026-05-11 17:46:00,SM_0049,Zone C,residentiel,3.208,226.13,16.26,0.872,60.02,NORMAL,none
2026-05-11 17:46:00,SM_0050,Zone D,industriel,37.992,221.67,185.861,0.922,60.25,NORMAL,none
2026-05-11 17:46:00,SM_0051,Zone C,commercial,6.604,239.73,29.839,0.923,60.13,NORMAL,none
2026-05-11 17:46:00,SM_0052,Zone D,residentiel,4.997,223.58,24.493,0.913,60.09,NORMAL,none
2026-05-11 17:46:00,SM_0053,Zone C,commercial,5.476,220.1,28.77,0.865,59.79,NORMAL,none
2026-05-11 17:46:00,SM_0054,Zone A,industriel,1.083,223.02,5.328,0.912,59.72,ALERTE,consumption_drop
2026-05-11 17:46:00,SM_0055,Zone A,commercial,3.728,220.57,18.156,0.931,59.59,NORMAL,none
2026-05-11 17:46:00,SM_0056,Zone C,residentiel,4.866,234.27,22.789,0.912,61.73,ALERTE,frequency_deviation
2026-05-11 17:46:00,SM_0057,Zone A,residentiel,1.612,234.13,7.203,0.956,60.38,NORMAL,none
2026-05-11 17:46:00,SM_0058,Zone B,commercial,6.37,225.07,33.014,0.857,59.79,NORMAL,none
2026-05-11 17:46:00,SM_0059,Zone D,residentiel,2.329,237.0,10.572,0.93,60.13,NORMAL,none
2026-05-11 17:46:00,SM_0060,Zone C,residentiel,2.456,223.6,11.209,0.98,60.84,ALERTE,frequency_deviation
2026-05-11 17:46:00,SM_0061,Zone A,commercial,10.604,229.54,49.595,0.931,59.88,NORMAL,none
2026-05-11 17:46:00,SM_0062,Zone C,industriel,113.701,261.24,994.539,0.438,60.44,ALERTE,combined
2026-05-11 17:46:00,SM_0063,Zone D,residentiel,1.871,257.35,8.213,0.885,59.6,ALERTE,voltage_high
2026-05-11 17:46:00,SM_0064,Zone A,industriel,12.046,225.15,56.422,0.948,59.63,NORMAL,none
2026-05-11 17:46:00,SM_0065,Zone C,residentiel,3.951,220.65,19.877,0.901,60.22,NORMAL,none
2026-05-11 17:46:00,SM_0066,Zone C,commercial,3.444,239.64,14.996,0.958,60.21,NORMAL,none
2026-05-11 17:46:00,SM_0067,Zone A,industriel,28.512,227.71,139.512,0.898,60.05,NORMAL,none
2026-05-11 17:46:00,SM_0068,Zone B,commercial,4.79,222.6,23.26,0.925,59.52,NORMAL,none
2026-05-11 17:46:00,SM_0069,Zone D,industriel,21.913,228.18,101.829,0.943,60.38,NORMAL,none
2026-05-11 17:46:00,SM_0070,Zone B,commercial,6.346,235.0,27.815,0.971,60.36,NORMAL,none
2026-05-11 17:46:00,SM_0071,Zone D,residentiel,4.54,221.56,22.586,0.907,59.84,NORMAL,none
2026-05-11 17:46:00,SM_0072,Zone B,industriel,10.799,221.97,49.953,0.974,60.17,NORMAL,none
2026-05-11 17:46:00,SM_0073,Zone A,industriel,74.388,261.46,587.887,0.484,59.62,ALERTE,combined
2026-05-11 17:46:00,SM_0074,Zone C,residentiel,4.0,234.2,18.43,0.927,59.52,NORMAL,none
2026-05-11 17:46:00,SM_0075,Zone B,residentiel,3.296,225.14,16.582,0.883,59.58,NORMAL,none
2026-05-11 17:46:00,SM_0076,Zone B,commercial,8.901,238.8,39.657,0.94,60.22,NORMAL,none
2026-05-11 17:46:00,SM_0077,Zone A,residentiel,0.622,267.52,2.518,0.924,60.21,ALERTE,voltage_high
2026-05-11 17:46:00,SM_0078,Zone B,residentiel,3.175,220.68,15.839,0.908,59.99,NORMAL,none
2026-05-11 17:46:00,SM_0079,Zone D,residentiel,2.858,234.08,14.25,0.857,59.92,NORMAL,none
2026-05-11 17:46:00,SM_0080,Zone B,industriel,17.337,205.79,91.501,0.921,60.41,ALERTE,voltage_low
2026-05-11 17:46:00,SM_0081,Zone D,residentiel,1.26,224.52,6.475,0.867,59.9,NORMAL,none
2026-05-11 17:46:00,SM_0082,Zone D,residentiel,4.59,231.05,23.325,0.852,60.42,NORMAL,none
2026-05-11 17:46:00,SM_0083,Zone A,commercial,4.986,238.55,22.569,0.926,59.54,NORMAL,none
2026-05-11 17:46:00,SM_0084,Zone B,commercial,3.042,233.5,13.368,0.975,60.34,NORMAL,none
2026-05-11 17:46:00,SM_0085,Zone C,commercial,8.923,235.92,44.171,0.856,59.51,NORMAL,none
2026-05-11 17:46:00,SM_0086,Zone A,commercial,10.241,226.8,46.173,0.978,59.57,NORMAL,none
2026-05-11 17:46:00,SM_0087,Zone D,commercial,3.09,225.46,14.935,0.918,59.7,NORMAL,none
2026-05-11 17:46:00,SM_0088,Zone D,residentiel,2.614,237.82,12.576,0.874,61.21,ALERTE,frequency_deviation
2026-05-11 17:46:00,SM_0089,Zone C,commercial,6.771,226.51,33.219,0.9,60.25,NORMAL,none
2026-05-11 17:46:00,SM_0090,Zone A,industriel,96.13,233.79,445.779,0.922,60.39,ALERTE,consumption_spike
2026-05-11 17:46:00,SM_0091,Zone A,industriel,17.091,237.0,76.032,0.948,59.88,NORMAL,none
2026-05-11 17:46:00,SM_0092,Zone D,residentiel,0.865,230.63,3.927,0.955,60.26,NORMAL,none
2026-05-11 17:46:00,SM_0093,Zone D,commercial,3.087,239.06,13.42,0.962,59.58,NORMAL,none
2026-05-11 17:46:00,SM_0094,Zone D,industriel,37.043,231.41,166.239,0.963,60.04,NORMAL,none
2026-05-11 17:46:00,SM_0095,Zone B,commercial,9.605,233.32,45.017,0.915,60.45,NORMAL,none
2026-05-11 17:46:00,SM_0096,Zone A,commercial,60.53,223.02,297.726,0.912,59.85,ALERTE,consumption_spike
2026-05-11 17:46:00,SM_0097,Zone C,industriel,28.07,233.16,135.666,0.887,59.57,NORMAL,none
2026-05-11 17:46:00,SM_0098,Zone B,commercial,11.03,231.76,53.132,0.896,59.61,NORMAL,none
2026-05-11 17:46:00,SM_0099,Zone D,commercial,3.193,220.8,15.455,0.936,60.0,NORMAL,none
2026-05-11 17:46:00,SM_0100,Zone C,industriel,20.596,236.39,100.713,0.865,58.74,ALERTE,frequency_deviation
2026-05-11 17:47:00,SM_0001,Zone C,residentiel,0.921,229.23,4.403,0.913,60.96,ALERTE,frequency_deviation
2026-05-11 17:47:00,SM_0002,Zone C,residentiel,3.356,220.13,16.33,0.934,60.04,NORMAL,none
2026-05-11 17:47:00,SM_0003,Zone D,commercial,9.916,220.96,49.93,0.899,59.65,NORMAL,none
2026-05-11 17:47:00,SM_0004,Zone C,residentiel,4.754,262.0,21.011,0.864,60.21,ALERTE,voltage_high
2026-05-11 17:47:00,SM_0005,Zone C,industriel,1.925,220.35,9.345,0.935,59.98,ALERTE,consumption_drop
2026-05-11 17:47:00,SM_0006,Zone D,commercial,8.61,238.77,40.082,0.9,59.66,NORMAL,none
2026-05-11 17:47:00,SM_0007,Zone B,industriel,32.279,220.79,159.304,0.918,59.89,NORMAL,none
2026-05-11 17:47:00,SM_0008,Zone D,residentiel,1.681,225.99,7.856,0.947,59.86,NORMAL,none
2026-05-11 17:47:00,SM_0009,Zone B,residentiel,0.129,221.07,0.661,0.883,59.69,ALERTE,consumption_drop
2026-05-11 17:47:00,SM_0010,Zone C,residentiel,4.097,235.98,19.427,0.894,59.68,NORMAL,none
2026-05-11 17:47:00,SM_0011,Zone A,residentiel,3.761,239.02,18.157,0.867,59.53,NORMAL,none
2026-05-11 17:47:00,SM_0012,Zone A,commercial,11.399,229.07,56.337,0.883,60.12,NORMAL,none
2026-05-11 17:47:00,SM_0013,Zone B,commercial,22.984,255.54,192.453,0.467,59.53,ALERTE,combined
2026-05-11 17:47:00,SM_0014,Zone C,industriel,21.656,236.33,105.677,0.867,60.27,NORMAL,none
2026-05-11 17:47:00,SM_0015,Zone C,residentiel,4.375,229.71,22.267,0.855,60.04,NORMAL,none
2026-05-11 17:47:00,SM_0016,Zone B,residentiel,0.12,231.65,0.575,0.898,60.16,ALERTE,consumption_drop
2026-05-11 17:47:00,SM_0017,Zone D,residentiel,1.468,226.69,6.647,0.974,59.74,NORMAL,none
2026-05-11 17:47:00,SM_0018,Zone A,residentiel,4.621,262.14,18.815,0.937,60.3,ALERTE,voltage_high
2026-05-11 17:47:00,SM_0019,Zone D,industriel,30.665,227.56,142.255,0.947,61.65,ALERTE,frequency_deviation
2026-05-11 17:47:00,SM_0020,Zone B,industriel,35.162,229.23,163.438,0.939,59.94,NORMAL,none
2026-05-11 17:47:00,SM_0021,Zone D,commercial,4.85,238.93,21.363,0.95,60.09,NORMAL,none
2026-05-11 17:47:00,SM_0022,Zone C,industriel,52.423,254.42,316.798,0.65,59.53,ALERTE,combined
2026-05-11 17:47:00,SM_0023,Zone C,commercial,7.414,225.93,34.359,0.955,60.39,NORMAL,none
2026-05-11 17:47:00,SM_0024,Zone D,industriel,39.642,236.59,193.173,0.867,59.71,NORMAL,none
2026-05-11 17:47:00,SM_0025,Zone D,commercial,7.709,231.75,35.541,0.936,59.64,NORMAL,none
2026-05-11 17:47:00,SM_0026,Zone C,commercial,5.938,220.89,27.536,0.976,60.18,NORMAL,none
2026-05-11 17:47:00,SM_0027,Zone A,commercial,14.044,257.32,102.319,0.533,59.53,ALERTE,combined
2026-05-11 17:47:00,SM_0028,Zone B,residentiel,2.249,227.24,10.697,0.925,59.82,NORMAL,none
2026-05-11 17:47:00,SM_0029,Zone B,commercial,8.214,227.82,38.128,0.946,60.14,NORMAL,none
2026-05-11 17:47:00,SM_0030,Zone D,commercial,5.186,221.42,25.364,0.924,60.92,ALERTE,frequency_deviation
2026-05-11 17:47:00,SM_0031,Zone B,residentiel,2.299,229.16,10.316,0.973,60.04,NORMAL,none
2026-05-11 17:47:00,SM_0032,Zone D,commercial,4.339,225.64,20.641,0.932,60.13,NORMAL,none
2026-05-11 17:47:00,SM_0033,Zone C,industriel,11.617,234.45,57.39,0.863,60.21,NORMAL,none
2026-05-11 17:47:00,SM_0034,Zone C,industriel,30.366,231.97,142.345,0.92,59.86,NORMAL,none
2026-05-11 17:47:00,SM_0035,Zone D,industriel,18.175,239.76,132.694,0.571,59.81,ALERTE,power_factor_low
2026-05-11 17:47:00,SM_0036,Zone C,industriel,32.913,239.29,204.864,0.671,60.07,ALERTE,power_factor_low
2026-05-11 17:47:00,SM_0037,Zone D,commercial,11.362,221.17,59.84,0.859,59.88,NORMAL,none
2026-05-11 17:47:00,SM_0038,Zone C,commercial,11.285,222.91,55.348,0.915,59.66,NORMAL,none
2026-05-11 17:47:00,SM_0039,Zone B,residentiel,4.414,228.98,29.136,0.662,59.71,ALERTE,power_factor_low
2026-05-11 17:47:00,SM_0040,Zone A,residentiel,0.772,223.79,3.603,0.958,60.31,NORMAL,none
2026-05-11 17:47:00,SM_0041,Zone D,industriel,23.639,233.33,104.452,0.97,60.01,NORMAL,none
2026-05-11 17:47:00,SM_0042,Zone D,residentiel,4.497,206.76,23.106,0.941,60.49,ALERTE,voltage_low
2026-05-11 17:47:00,SM_0043,Zone D,residentiel,3.732,239.82,17.053,0.912,59.59,NORMAL,none
2026-05-11 17:47:00,SM_0044,Zone B,industriel,18.629,239.42,82.425,0.944,60.41,NORMAL,none
2026-05-11 17:47:00,SM_0045,Zone B,residentiel,0.521,224.19,2.568,0.905,59.81,NORMAL,none
2026-05-11 17:47:00,SM_0046,Zone B,residentiel,1.406,232.98,6.773,0.891,60.15,NORMAL,none
2026-05-11 17:47:00,SM_0047,Zone C,commercial,10.131,234.77,49.749,0.867,59.93,NORMAL,none
2026-05-11 17:47:00,SM_0048,Zone D,commercial,8.793,222.68,40.381,0.978,60.22,NORMAL,none
2026-05-11 17:47:00,SM_0049,Zone A,commercial,10.638,231.5,51.657,0.89,59.71,NORMAL,none
2026-05-11 17:47:00,SM_0050,Zone B,industriel,11.987,232.41,60.527,0.852,59.83,NORMAL,none
2026-05-11 17:47:00,SM_0051,Zone C,residentiel,1.182,222.6,6.243,0.851,59.73,NORMAL,none
2026-05-11 17:47:00,SM_0052,Zone A,residentiel,3.596,222.61,18.807,0.859,59.59,NORMAL,none
2026-05-11 17:47:00,SM_0053,Zone D,industriel,21.791,226.85,102.763,0.935,60.17,NORMAL,none
2026-05-11 17:47:00,SM_0054,Zone B,commercial,7.105,239.07,34.728,0.856,60.04,NORMAL,none
2026-05-11 17:47:00,SM_0055,Zone B,industriel,29.372,239.99,134.224,0.912,59.88,NORMAL,none
2026-05-11 17:47:00,SM_0056,Zone C,residentiel,3.945,234.3,19.083,0.882,59.63,NORMAL,none
2026-05-11 17:47:00,SM_0057,Zone C,commercial,8.359,238.64,40.987,0.855,58.07,ALERTE,frequency_deviation
2026-05-11 17:47:00,SM_0058,Zone A,residentiel,0.116,227.44,0.548,0.934,60.33,ALERTE,consumption_drop
2026-05-11 17:47:00,SM_0059,Zone D,residentiel,2.291,230.88,10.27,0.966,59.6,NORMAL,none
2026-05-11 17:47:00,SM_0060,Zone B,residentiel,3.372,225.32,15.961,0.938,60.19,NORMAL,none
2026-05-11 17:47:00,SM_0061,Zone B,commercial,11.144,259.5,44.968,0.955,60.28,ALERTE,voltage_high
2026-05-11 17:47:00,SM_0062,Zone C,residentiel,4.098,220.18,28.328,0.657,60.37,ALERTE,power_factor_low
2026-05-11 17:47:00,SM_0063,Zone B,industriel,17.654,230.55,78.528,0.975,60.07,NORMAL,none
2026-05-11 17:47:00,SM_0064,Zone B,industriel,20.638,222.82,104.174,0.889,60.47,NORMAL,none
2026-05-11 17:47:00,SM_0065,Zone A,residentiel,2.466,227.02,11.913,0.912,59.56,NORMAL,none
2026-05-11 17:47:00,SM_0066,Zone A,commercial,11.609,226.84,53.02,0.965,60.5,NORMAL,none
2026-05-11 17:47:00,SM_0067,Zone A,industriel,10.067,239.17,48.946,0.86,59.98,NORMAL,none
2026-05-11 17:47:00,SM_0068,Zone D,commercial,11.447,227.82,53.596,0.938,60.32,NORMAL,none
2026-05-11 17:47:00,SM_0069,Zone D,industriel,34.794,233.46,167.106,0.892,60.01,NORMAL,none
2026-05-11 17:47:00,SM_0070,Zone A,industriel,17.863,223.49,89.679,0.891,60.34,NORMAL,none
2026-05-11 17:47:00,SM_0071,Zone B,commercial,0.271,231.24,1.351,0.866,59.97,ALERTE,consumption_drop
2026-05-11 17:47:00,SM_0072,Zone D,residentiel,2.411,235.69,10.683,0.957,60.64,ALERTE,frequency_deviation
2026-05-11 17:47:00,SM_0073,Zone A,commercial,6.872,239.18,32.883,0.874,59.67,NORMAL,none
2026-05-11 17:47:00,SM_0074,Zone A,residentiel,4.604,223.16,22.644,0.911,60.2,NORMAL,none
2026-05-11 17:47:00,SM_0075,Zone D,industriel,14.004,237.88,95.011,0.62,59.88,ALERTE,power_factor_low
2026-05-11 17:47:00,SM_0076,Zone B,residentiel,4.461,231.64,22.372,0.861,59.62,NORMAL,none
2026-05-11 17:47:00,SM_0077,Zone B,commercial,9.551,227.33,44.263,0.949,59.8,NORMAL,none
2026-05-11 17:47:00,SM_0078,Zone A,commercial,11.167,231.18,56.455,0.856,60.36,NORMAL,none
2026-05-11 17:47:00,SM_0079,Zone A,industriel,14.261,230.43,66.099,0.936,59.78,NORMAL,none
2026-05-11 17:47:00,SM_0080,Zone D,industriel,30.145,265.45,124.348,0.913,60.34,ALERTE,voltage_high
2026-05-11 17:47:00,SM_0081,Zone A,residentiel,4.48,224.08,21.424,0.933,58.87,ALERTE,frequency_deviation
